entity	int
Q206939	8360
Q7587164	8361
Q5151016	8362
Q1191048	8363
Q123202	8364
Q1797977	8365
Q7293294	8366
Q5953702	8367
Q25720	8368
Q868291	8369
Q60751931	8370
Q234037	8371
Q1968496	8372
Q7199465	8373
Q590329	8374
Q7276279	8375
Q5470121	8376
Q3656102	8377
Q1620945	8378
Q54220	8379
Q2346899	8380
Q17986491	8381
Q38002101	8382
Q1082492	8383
Q7163425	8384
Q36687	8385
Q255117	8386
Q5108172	8387
Q26844	8388
Q1087213	8389
Q6415427	8390
Q582212	8391
Q863143	8392
Q32539380	8393
Q486868	8394
Q4590508	8395
Q2999029	8396
Q7090832	8397
Q587180	8398
Q764186	8399
Q22909229	8400
Q2327863	8401
Q113603	8402
Q927122	8403
Q312157	8404
Q17505113	8405
Q9448	8406
Q189547	8407
Q15262992	8408
Q28124528	8409
Q8043311	8410
Q230433	8411
Q7968222	8412
Q846411	8413
Q139154	8414
Q6797032	8415
Q912407	8416
Q908954	8417
Q5211703	8418
Q64358631	8419
Q7355389	8420
Q366651	8421
Q2963613	8422
Q7320911	8423
Q54268	8424
Q5462392	8425
Q4723302	8426
Q1077389	8427
Q3518575	8428
Q7488834	8429
Q157169	8430
Q1021681	8431
Q1060794	8432
Q705213	8433
Q1330014	8434
Q33107991	8435
Q4834641	8436
Q7566572	8437
Q55314986	8438
Q756452	8439
Q613319	8440
Q2019349	8441
Q7570084	8442
Q84056	8443
Q258877	8444
Q4743610	8445
Q5376884	8446
Q94667	8447
Q632476	8448
Q25751879	8449
Q574612	8450
Q3556413	8451
Q1508818	8452
Q6689132	8453
Q311241	8454
Q2190705	8455
Q2152074	8456
Q319771	8457
Q7604291	8458
Q3193360	8459
Q23016498	8460
Q430745	8461
Q5528868	8462
Q22906900	8463
Q2493255	8464
Q5394550	8465
Q983870	8466
Q4743155	8467
Q18343907	8468
Q24572649	8469
Q371306	8470
Q15670994	8471
Q1364223	8472
Q773538	8473
Q390216	8474
Q7617643	8475
Q387429	8476
Q1053560	8477
Q699142	8478
Q8688	8479
Q18345375	8480
Q16738674	8481
Q6117997	8482
Q5092812	8483
Q170073	8484
Q4938321	8485
Q5330332	8486
Q6689102	8487
Q7870694	8488
Q66363416	8489
Q146673	8490
Q52461734	8491
Q2489055	8492
Q19818184	8493
Q5465387	8494
Q6023720	8495
Q202237	8496
Q22077997	8497
Q16202700	8498
Q835810	8499
Q755151	8500
Q244326	8501
Q31855	8502
Q316243	8503
Q7288345	8504
Q182832	8505
Q919634	8506
Q2623942	8507
Q2369973	8508
Q1028611	8509
Q960219	8510
Q49079	8511
Q28964312	8512
Q40592571	8513
Q464995	8514
Q976491	8515
Q1375929	8516
Q721948	8517
Q7309985	8518
Q1755608	8519
Q659219	8520
Q4961269	8521
Q1339966	8522
Q984577	8523
Q83317	8524
Q556933	8525
Q3547109	8526
Q4696446	8527
Q29855	8528
Q16834061	8529
Q7707525	8530
Q8023023	8531
Q989461	8532
Q4810399	8533
Q983602	8534
Q3466996	8535
Q224872	8536
Q4876455	8537
Q3476662	8538
Q2276259	8539
Q55106223	8540
Q1741823	8541
Q1637003	8542
Q7801	8543
Q2677698	8544
Q5338913	8545
Q2573367	8546
Q60776200	8547
Q384845	8548
Q4805437	8549
Q3016798	8550
Q23795888	8551
Q93881	8552
Q7060084	8553
Q677488	8554
Q5504682	8555
Q5369	8556
Q7408037	8557
Q5195524	8558
Q2375175	8559
Q980468	8560
Q982252	8561
Q7924445	8562
Q1421388	8563
Q7309334	8564
Q2156477	8565
Q22095378	8566
Q1181454	8567
Q735354	8568
Q956921	8569
Q489576	8570
Q5504395	8571
Q20067704	8572
Q192890	8573
Q2135	8574
Q1058850	8575
Q61793845	8576
Q517	8577
Q892413	8578
Q26251420	8579
Q986306	8580
Q3313306	8581
Q32783	8582
Q94971	8583
Q6171656	8584
Q1117432	8585
Q1625838	8586
Q373122	8587
Q612493	8588
Q19828435	8589
Q2043730	8590
Q5491855	8591
Q16196710	8592
Q406	8593
Q3870706	8594
Q2963322	8595
Q28230873	8596
Q1979443	8597
Q2375771	8598
Q2934766	8599
Q833474	8600
Q376835	8601
Q231751	8602
Q32488	8603
Q59608476	8604
Q21005486	8605
Q852638	8606
Q3702297	8607
Q23016975	8608
Q12060726	8609
Q7589737	8610
Q153881	8611
Q7991929	8612
Q7578805	8613
Q7436016	8614
Q398939	8615
Q986627	8616
Q447881	8617
Q3106847	8618
Q27631547	8619
Q20113718	8620
Q19605534	8621
Q2309359	8622
Q1811258	8623
Q18211706	8624
Q533896	8625
Q755950	8626
Q59660208	8627
Q7462536	8628
Q3087893	8629
Q230739	8630
Q3720084	8631
Q312343	8632
Q1360486	8633
Q16228369	8634
Q29514757	8635
Q15917682	8636
Q20026619	8637
Q7241038	8638
Q23016556	8639
Q192381	8640
Q867573	8641
Q4852899	8642
Q1758631	8643
Q754852	8644
Q7700162	8645
Q1274953	8646
Q3127787	8647
Q3562663	8648
Q994	8649
Q49193	8650
Q3267860	8651
Q3496346	8652
Q5305629	8653
Q2043935	8654
Q636969	8655
Q2388594	8656
Q6532502	8657
Q4026847	8658
Q58091131	8659
Q9091033	8660
Q904354	8661
Q930154	8662
Q1765308	8663
Q4926312	8664
Q7990885	8665
Q1631998	8666
Q315087	8667
Q3012439	8668
Q16235229	8669
Q8961214	8670
Q611115	8671
Q5675279	8672
Q503224	8673
Q483959	8674
Q4750889	8675
Q9013791	8676
Q578899	8677
Q5303533	8678
Q5317504	8679
Q1323294	8680
Q13219244	8681
Q186702	8682
Q7051567	8683
Q7954638	8684
Q7996860	8685
Q3246471	8686
Q17109452	8687
Q1387173	8688
Q1872496	8689
Q5214670	8690
Q5209566	8691
Q7984573	8692
Q17018750	8693
Q7164674	8694
Q184827	8695
Q6914937	8696
Q1061104	8697
Q3015233	8698
Q188449	8699
Q6249723	8700
Q14537	8701
Q6256537	8702
Q64738579	8703
Q1501926	8704
Q4949646	8705
Q7619597	8706
Q152039	8707
Q11705127	8708
Q11325525	8709
Q7157930	8710
Q7545592	8711
Q5154799	8712
Q140258	8713
Q3369130	8714
Q17020360	8715
Q15980731	8716
Q16011707	8717
Q2681628	8718
Q3141652	8719
Q3847454	8720
Q853691	8721
Q7158224	8722
Q196560	8723
Q12107234	8724
Q7231429	8725
Q55290	8726
Q446643	8727
Q8778313	8728
Q4949106	8729
Q4960434	8730
Q6756344	8731
Q7163155	8732
Q7199373	8733
Q1660549	8734
Q598817	8735
Q1698206	8736
Q58009130	8737
Q286300	8738
Q45901	8739
Q167615	8740
Q831711	8741
Q1033853	8742
Q1548628	8743
Q1123526	8744
Q403104	8745
Q55934491	8746
Q7225524	8747
Q56099438	8748
Q626752	8749
Q547218	8750
Q7010868	8751
Q178095	8752
Q25770	8753
Q23772419	8754
Q14512137	8755
Q1806257	8756
Q4955939	8757
Q51337517	8758
Q1024100	8759
Q3303733	8760
Q7058599	8761
Q515596	8762
Q922647	8763
Q182391	8764
Q5471539	8765
Q2902384	8766
Q5060005	8767
Q360403	8768
Q862672	8769
Q6181476	8770
Q29622261	8771
Q1068752	8772
Q62058581	8773
Q1026941	8774
Q17066619	8775
Q22005867	8776
Q58495374	8777
Q6481107	8778
Q449745	8779
Q1811861	8780
Q17107729	8781
Q7889505	8782
Q101674	8783
Q1486956	8784
Q1979047	8785
Q7949436	8786
Q266632	8787
Q1867208	8788
Q190152	8789
Q2065437	8790
Q294714	8791
Q3317088	8792
Q29060333	8793
Q7262634	8794
Q2914964	8795
Q364	8796
Q6817787	8797
Q459695	8798
Q928068	8799
Q6382270	8800
Q16235313	8801
Q168534	8802
Q3921941	8803
Q5973301	8804
Q7352841	8805
Q860129	8806
Q653953	8807
Q545861	8808
Q2710110	8809
Q1130849	8810
Q3023385	8811
Q7689155	8812
Q1449316	8813
Q240547	8814
Q7492551	8815
Q683017	8816
Q754475	8817
Q2305329	8818
Q24062748	8819
Q465511	8820
Q743162	8821
Q126436	8822
Q992289	8823
Q229438	8824
Q47015415	8825
Q5127193	8826
Q176307	8827
Q6757382	8828
Q26411279	8829
Q7817	8830
Q941127	8831
Q7187018	8832
Q5003559	8833
Q151521	8834
Q14711273	8835
Q1753129	8836
Q7331549	8837
Q804077	8838
Q979975	8839
Q607131	8840
Q6477352	8841
Q3412507	8842
Q478489	8843
Q6801210	8844
Q747987	8845
Q145992	8846
Q61210	8847
Q279385	8848
Q929135	8849
Q2305767	8850
Q1071866	8851
Q16981154	8852
Q1629768	8853
Q5877068	8854
Q831691	8855
Q63346900	8856
Q6788434	8857
Q38410137	8858
Q55613905	8859
Q6837658	8860
Q1144835	8861
Q3013333	8862
Q131578	8863
Q58323071	8864
Q20707208	8865
Q19667303	8866
Q7574703	8867
Q20709478	8868
Q1755865	8869
Q2051179	8870
Q1431204	8871
Q36756	8872
Q559549	8873
Q35942	8874
Q30971	8875
Q1810021	8876
Q7433951	8877
Q7758231	8878
Q7444364	8879
Q5666781	8880
Q79535	8881
Q898109	8882
Q39045352	8883
Q20536613	8884
Q8059317	8885
Q6964806	8886
Q455573	8887
Q7076255	8888
Q37550	8889
Q10566	8890
Q6224415	8891
Q7013056	8892
Q17091323	8893
Q2086908	8894
Q19876948	8895
Q430518	8896
Q567	8897
Q2945568	8898
Q1787576	8899
Q18523	8900
Q1013038	8901
Q646964	8902
Q7320916	8903
Q4865791	8904
Q7565589	8905
Q1030042	8906
Q50054	8907
Q30323573	8908
Q4966146	8909
Q980067	8910
Q3492619	8911
Q7934131	8912
Q461761	8913
Q223763	8914
Q1500945	8915
Q913930	8916
Q5166898	8917
Q16195829	8918
Q5469080	8919
Q185034	8920
Q727096	8921
Q13560902	8922
Q995641	8923
Q935679	8924
Q628913	8925
Q16842120	8926
Q223041	8927
Q5210439	8928
Q191839	8929
Q7054478	8930
Q29342308	8931
Q668676	8932
Q5999501	8933
Q52246701	8934
Q3881858	8935
Q376169	8936
Q18150891	8937
Q7323256	8938
Q6849110	8939
Q16147849	8940
Q561499	8941
Q2751701	8942
Q2585764	8943
Q22073780	8944
Q483718	8945
Q5056870	8946
Q1969483	8947
Q1743748	8948
Q3182794	8949
Q7384990	8950
Q582730	8951
Q966017	8952
Q7569336	8953
Q1366519	8954
Q686052	8955
Q47160354	8956
Q680524	8957
Q587524	8958
Q21066967	8959
Q17411341	8960
Q59830934	8961
Q7349	8962
Q152505	8963
Q1543214	8964
Q7928567	8965
Q12128	8966
Q519838	8967
Q692157	8968
Q515869	8969
Q6383573	8970
Q576149	8971
Q7366558	8972
Q4643709	8973
Q4644826	8974
Q42309957	8975
Q16204375	8976
Q23309966	8977
Q639033	8978
Q23808431	8979
Q16728163	8980
Q5038835	8981
Q4790418	8982
Q5046617	8983
Q5111400	8984
Q948963	8985
Q3576018	8986
Q466183	8987
Q612944	8988
Q7300572	8989
Q24191106	8990
Q19862298	8991
Q1494600	8992
Q5589680	8993
Q7829704	8994
Q2505247	8995
Q2505722	8996
Q2532517	8997
Q1032372	8998
Q1011205	8999
Q17986495	9000
Q1069375	9001
Q957990	9002
Q7707718	9003
Q1951942	9004
Q5244080	9005
Q5158499	9006
Q7895321	9007
Q706636	9008
Q600226	9009
Q27150149	9010
Q11199091	9011
Q19900778	9012
Q317254	9013
Q17031972	9014
Q454110	9015
Q7898140	9016
Q576152	9017
Q1265728	9018
Q497702	9019
Q5695170	9020
Q7341	9021
Q2778015	9022
Q7926408	9023
Q20827522	9024
Q2030863	9025
Q51104625	9026
Q11379765	9027
Q7338145	9028
Q15638494	9029
Q22095405	9030
Q272399	9031
Q12443	9032
Q7493371	9033
Q5085489	9034
Q3787422	9035
Q27734885	9036
Q20031584	9037
Q233240	9038
Q810678	9039
Q55615299	9040
Q7687187	9041
Q7436798	9042
Q861508	9043
Q659176	9044
Q518424	9045
Q1814208	9046
Q45585	9047
Q5382369	9048
Q2350930	9049
Q7366422	9050
Q4646126	9051
Q650056	9052
Q5642125	9053
Q56023149	9054
Q20652368	9055
Q1373493	9056
Q208425	9057
Q755600	9058
Q1886240	9059
Q5177350	9060
Q7327296	9061
Q834368	9062
Q20711111	9063
Q795526	9064
Q7672191	9065
Q7856392	9066
Q7620377	9067
Q30302769	9068
Q137916	9069
Q3364108	9070
Q320915	9071
Q856111	9072
Q648752	9073
Q7591671	9074
Q1027913	9075
Q3044487	9076
Q7777510	9077
Q317638	9078
Q2187605	9079
Q985268	9080
Q28823195	9081
Q1017352	9082
Q29831760	9083
Q1893282	9084
Q3528311	9085
Q7150628	9086
Q193891	9087
Q6971961	9088
Q1850938	9089
Q4650566	9090
Q3300167	9091
Q231182	9092
Q2351564	9093
Q847827	9094
Q2485547	9095
Q7414072	9096
Q3067574	9097
Q17510720	9098
Q1202506	9099
Q3450437	9100
Q238101	9101
Q21196898	9102
Q6806331	9103
Q14956773	9104
Q48807103	9105
Q2536810	9106
Q24007165	9107
Q48731260	9108
Q7491548	9109
Q6378866	9110
Q1376442	9111
Q44070051	9112
Q7640700	9113
Q5330670	9114
Q17018979	9115
Q2076167	9116
Q1351122	9117
Q15905139	9118
Q16958457	9119
Q953283	9120
Q1472	9121
Q7894798	9122
Q8037407	9123
Q1390472	9124
Q943363	9125
Q1058745	9126
Q1201549	9127
Q7728691	9128
Q154958	9129
Q8025915	9130
Q6175190	9131
Q48742420	9132
Q459102	9133
Q16221480	9134
Q235719	9135
Q25089	9136
Q18633590	9137
Q2669209	9138
Q2429681	9139
Q2013357	9140
Q981479	9141
Q1508667	9142
Q1815329	9143
Q474280	9144
Q5353271	9145
Q1706651	9146
Q1189705	9147
Q26879930	9148
Q10516040	9149
Q59995838	9150
Q5166905	9151
Q18158575	9152
Q261285	9153
Q5161478	9154
Q762140	9155
Q2027239	9156
Q20056642	9157
Q403428	9158
Q129910	9159
Q381880	9160
Q3448716	9161
Q20873932	9162
Q558663	9163
Q754706	9164
Q11460	9165
Q7601833	9166
Q1510339	9167
Q80041	9168
Q7154739	9169
Q2410254	9170
Q18921278	9171
Q5729551	9172
Q5600502	9173
Q7749788	9174
Q5643619	9175
Q5061201	9176
Q7155351	9177
Q22279773	9178
Q6273644	9179
Q755798	9180
Q2673116	9181
Q28778443	9182
Q16875924	9183
Q262386	9184
Q154828	9185
Q20714885	9186
Q3973433	9187
Q913543	9188
Q53257	9189
Q912370	9190
Q27416	9191
Q2434360	9192
Q7951362	9193
Q21005255	9194
Q2306275	9195
Q3411156	9196
Q7502086	9197
Q6972311	9198
Q397	9199
Q16148595	9200
Q7816895	9201
Q7988973	9202
Q4979695	9203
Q203078	9204
Q24004775	9205
Q19577981	9206
Q19577747	9207
Q59547	9208
Q7619569	9209
Q6815811	9210
Q1133193	9211
Q7569408	9212
Q27903045	9213
Q941855	9214
Q21066254	9215
Q7397001	9216
Q5020471	9217
Q56155	9218
Q571	9219
Q264979	9220
Q521931	9221
Q1521725	9222
Q266611	9223
Q20856817	9224
Q1180770	9225
Q201517	9226
Q3651347	9227
Q690991	9228
Q18638005	9229
Q1359006	9230
Q399994	9231
Q56043254	9232
Q6738142	9233
Q17031985	9234
Q27096258	9235
Q7080876	9236
Q3363884	9237
Q1142586	9238
Q7163652	9239
Q5407169	9240
Q4839009	9241
Q1533983	9242
Q216344	9243
Q606201	9244
Q1182944	9245
Q5373728	9246
Q184170	9247
Q446094	9248
Q27676067	9249
Q153251	9250
Q672919	9251
Q202210	9252
Q18205126	9253
Q1784748	9254
Q6781364	9255
Q22133699	9256
Q94797	9257
Q713099	9258
Q23755544	9259
Q721743	9260
Q53870565	9261
Q3195808	9262
Q1400332	9263
Q17005981	9264
Q8027166	9265
Q72467	9266
Q6380406	9267
Q23517	9268
Q16892765	9269
Q27881265	9270
Q574145	9271
Q497596	9272
Q179412	9273
Q995255	9274
Q5644335	9275
Q5094	9276
Q10623215	9277
Q3851789	9278
Q2141212	9279
Q984374	9280
Q6841616	9281
Q1525831	9282
Q862727	9283
Q2300423	9284
Q1762432	9285
Q29791475	9286
Q6110273	9287
Q24494687	9288
Q18351488	9289
Q1141336	9290
Q151269	9291
Q152871	9292
Q79582	9293
Q1517713	9294
Q316676	9295
Q3198646	9296
Q612649	9297
Q2612913	9298
Q291169	9299
Q24053778	9300
Q15927936	9301
Q5642310	9302
Q333425	9303
Q5364202	9304
Q1761214	9305
Q990883	9306
Q1879293	9307
Q16981090	9308
Q503864	9309
Q3091213	9310
Q556733	9311
Q7205854	9312
Q19768368	9313
Q20714372	9314
Q3240344	9315
Q60742978	9316
Q25044172	9317
Q61173132	9318
Q16833739	9319
Q15407840	9320
Q6175438	9321
Q131491	9322
Q5328709	9323
Q1464697	9324
Q1736924	9325
Q16908637	9326
Q79823	9327
Q15275556	9328
Q6176107	9329
Q1808012	9330
Q5085875	9331
Q7912536	9332
Q1236465	9333
Q1173418	9334
Q2451266	9335
Q491556	9336
Q687905	9337
Q88762	9338
Q29918446	9339
Q2142654	9340
Q5762101	9341
Q569874	9342
Q367412	9343
Q1044630	9344
Q4930631	9345
Q606594	9346
Q7681695	9347
Q7369561	9348
Q7402411	9349
Q1052139	9350
Q659096	9351
Q455808	9352
Q676924	9353
Q267088	9354
Q7469	9355
Q1123297	9356
Q4829107	9357
Q16847818	9358
Q4816650	9359
Q2139251	9360
Q7199997	9361
Q993809	9362
Q846330	9363
Q7011301	9364
Q7591561	9365
Q15987678	9366
Q2061914	9367
Q6837760	9368
Q745877	9369
Q486664	9370
Q2207351	9371
Q211802	9372
Q20127286	9373
Q579761	9374
Q3109345	9375
Q6209522	9376
Q420822	9377
Q472311	9378
Q3266912	9379
Q3687390	9380
Q7351641	9381
Q4483679	9382
Q1345971	9383
Q5526970	9384
Q507585	9385
Q443852	9386
Q3243189	9387
Q824451	9388
Q7163982	9389
Q309986	9390
Q16988127	9391
Q7450654	9392
Q54195	9393
Q1573906	9394
Q28403525	9395
Q4936082	9396
Q11705539	9397
Q156387	9398
Q1132510	9399
Q23755403	9400
Q7096244	9401
Q308869	9402
Q5917	9403
Q7936459	9404
Q231121	9405
Q33043957	9406
Q7840491	9407
Q1142227	9408
Q625083	9409
Q60643348	9410
Q48195	9411
Q7895109	9412
Q7235046	9413
Q909020	9414
Q5025841	9415
Q7591813	9416
Q129591	9417
Q132952	9418
Q617158	9419
Q239928	9420
Q22058742	9421
Q365042	9422
Q56551019	9423
Q5939243	9424
Q7397750	9425
Q1776578	9426
Q6016587	9427
Q1077413	9428
Q7566771	9429
Q2072081	9430
Q34091	9431
Q995014	9432
Q8014924	9433
Q4743394	9434
Q6032633	9435
Q7906653	9436
Q15109662	9437
Q974603	9438
Q313389	9439
Q55956064	9440
Q55955759	9441
Q386348	9442
Q2542485	9443
Q4930043	9444
Q5045999	9445
Q748474	9446
Q730938	9447
Q554560	9448
Q2944777	9449
Q1446108	9450
Q868601	9451
Q5666316	9452
Q5349362	9453
Q28962951	9454
Q3554084	9455
Q2412168	9456
Q6385658	9457
Q7436702	9458
Q4792892	9459
Q809211	9460
Q7056318	9461
Q7721993	9462
Q2841472	9463
Q1092399	9464
Q985351	9465
Q16181479	9466
Q7738950	9467
Q3272026	9468
Q4689034	9469
Q7356878	9470
Q2174970	9471
Q21030815	9472
Q1210892	9473
Q21233433	9474
Q19967707	9475
Q880942	9476
Q2239218	9477
Q214	9478
Q25504	9479
Q29473796	9480
Q2611149	9481
Q15568	9482
Q15109862	9483
Q6173732	9484
Q5302459	9485
Q1231261	9486
Q47528658	9487
Q74343	9488
Q667507	9489
Q5362101	9490
Q2586362	9491
Q5310020	9492
Q5025875	9493
Q1025912	9494
Q4653606	9495
Q1073644	9496
Q949831	9497
Q1575172	9498
Q3571720	9499
Q14594724	9500
Q558490	9501
Q1010556	9502
Q1183864	9503
Q1439629	9504
Q3176541	9505
Q4627135	9506
Q926196	9507
Q235349	9508
Q24084742	9509
Q1366948	9510
Q960003	9511
Q486614	9512
Q15831560	9513
Q21197094	9514
Q76615	9515
Q5669677	9516
Q22097181	9517
Q47429859	9518
Q2003150	9519
Q932981	9520
Q5166992	9521
Q1053764	9522
Q633	9523
Q7909083	9524
Q8749	9525
Q615	9526
Q506682	9527
Q5651032	9528
Q291768	9529
Q3287212	9530
Q183542	9531
Q29561472	9532
Q29635081	9533
Q136851	9534
Q1185796	9535
Q792635	9536
Q58833335	9537
Q2844	9538
Q1629486	9539
Q2156562	9540
Q3946733	9541
Q16969659	9542
Q5461701	9543
Q14951475	9544
Q24006763	9545
Q26924467	9546
Q60734914	9547
Q644831	9548
Q6317322	9549
Q3287632	9550
Q28864528	9551
Q6162213	9552
Q16729768	9553
Q585623	9554
Q1413045	9555
Q495357	9556
Q612930	9557
Q945954	9558
Q4788298	9559
Q3100795	9560
Q3715188	9561
Q5158217	9562
Q2979333	9563
Q4684938	9564
Q1749937	9565
Q2468011	9566
Q7681719	9567
Q5374995	9568
Q7714374	9569
Q6726900	9570
Q7163696	9571
Q1550804	9572
Q24705263	9573
Q7835171	9574
Q589182	9575
Q1734	9576
Q5284440	9577
Q47015043	9578
Q7251457	9579
Q6689240	9580
Q5026992	9581
Q5690390	9582
Q62081152	9583
Q5640011	9584
Q39609	9585
Q393988	9586
Q2027449	9587
Q6802518	9588
Q7306159	9589
Q208447	9590
Q173672	9591
Q2165474	9592
Q27306777	9593
Q14375934	9594
Q7951978	9595
Q14951444	9596
Q6974051	9597
Q55541	9598
Q5491892	9599
Q315051	9600
Q2749364	9601
Q3537637	9602
Q188492	9603
Q220308	9604
Q5242326	9605
Q7401513	9606
Q1858545	9607
Q2641	9608
Q658626	9609
Q4785655	9610
Q4785641	9611
Q7168022	9612
Q132135	9613
Q60756479	9614
Q5524941	9615
Q18637391	9616
Q1128708	9617
Q64031590	9618
Q1786078	9619
Q2993498	9620
Q2154437	9621
Q181162	9622
Q124739	9623
Q853577	9624
Q7402227	9625
Q2215877	9626
Q6489900	9627
Q4738818	9628
Q928121	9629
Q5526351	9630
Q2936283	9631
Q5605322	9632
Q1625961	9633
Q28230418	9634
Q583268	9635
Q858605	9636
Q555135	9637
Q2565181	9638
Q756160	9639
Q60734226	9640
Q183110	9641
Q4943481	9642
Q5184164	9643
Q74686	9644
Q1022366	9645
Q200775	9646
Q1325166	9647
Q2227844	9648
Q5020703	9649
Q30122018	9650
Q20740622	9651
Q2085573	9652
Q179336	9653
Q706699	9654
Q695511	9655
Q12811336	9656
Q4743249	9657
Q485592	9658
Q2224644	9659
Q715623	9660
Q3398571	9661
Q15198412	9662
Q11272	9663
Q1367577	9664
Q3177312	9665
Q230681	9666
Q1799872	9667
Q6846533	9668
Q130024	9669
Q973444	9670
Q6846062	9671
Q246404	9672
Q7194883	9673
Q5084294	9674
Q16974848	9675
Q55433150	9676
Q313715	9677
Q17510743	9678
Q17298682	9679
Q629088	9680
Q2668907	9681
Q5606112	9682
Q7736169	9683
Q16196038	9684
Q5539970	9685
Q1109680	9686
Q56839716	9687
Q2090722	9688
Q1473796	9689
Q16161530	9690
Q223875	9691
Q286022	9692
Q6162969	9693
Q493794	9694
Q4974204	9695
Q1671852	9696
Q4985201	9697
Q919177	9698
Q39315	9699
Q7101232	9700
Q6391583	9701
Q733737	9702
Q19865640	9703
Q983082	9704
Q2696934	9705
Q7753928	9706
Q3038341	9707
Q6545452	9708
Q6305196	9709
Q2164621	9710
Q143762	9711
Q7292192	9712
Q1715931	9713
Q4874807	9714
Q182250	9715
Q16905622	9716
Q6852048	9717
Q7689411	9718
Q6736428	9719
Q2982991	9720
Q310586	9721
Q6208081	9722
Q113104	9723
Q3743620	9724
Q2729181	9725
Q7986128	9726
Q7163213	9727
Q818846	9728
Q507154	9729
Q4947808	9730
Q4823141	9731
Q4655826	9732
Q1925685	9733
Q28709155	9734
Q519874	9735
Q1867760	9736
Q43144	9737
Q1183440	9738
Q7834891	9739
Q4731284	9740
Q7708939	9741
Q803873	9742
Q7417432	9743
Q1072712	9744
Q7865722	9745
Q642610	9746
Q5338906	9747
Q1034439	9748
Q2488890	9749
Q912135	9750
Q3229688	9751
Q16190877	9752
Q2917853	9753
Q5214745	9754
Q188987	9755
Q500050	9756
Q27580	9757
Q661115	9758
Q1281924	9759
Q389490	9760
Q1992815	9761
Q15265911	9762
Q19856973	9763
Q363079	9764
Q2439742	9765
Q5258116	9766
Q7611133	9767
Q920562	9768
Q6124958	9769
Q2144598	9770
Q5337996	9771
Q2894814	9772
Q17182219	9773
Q178066	9774
Q2902349	9775
Q29568422	9776
Q181	9777
Q37668	9778
Q575578	9779
Q7056659	9780
Q5387349	9781
Q459538	9782
Q30123133	9783
Q2575239	9784
Q10672709	9785
Q50415824	9786
Q1800879	9787
Q7794795	9788
Q7865227	9789
Q24886189	9790
Q7800894	9791
Q1513207	9792
Q16215356	9793
Q7364560	9794
Q55642429	9795
Q7568054	9796
Q5086895	9797
Q6487	9798
Q42005	9799
Q7858909	9800
Q755202	9801
Q471499	9802
Q51557493	9803
Q25483	9804
Q47492446	9805
Q7996217	9806
Q2059832	9807
Q3319620	9808
Q5508440	9809
Q2888698	9810
Q951748	9811
Q5945764	9812
Q421974	9813
Q7934309	9814
Q5462424	9815
Q24450982	9816
Q328313	9817
Q862704	9818
Q14684177	9819
Q1014022	9820
Q7988988	9821
Q6764626	9822
Q5517524	9823
Q181802	9824
Q2019662	9825
Q809106	9826
Q15699836	9827
Q616439	9828
Q7568934	9829
Q1860056	9830
Q4874497	9831
Q4911956	9832
Q367316	9833
Q886	9834
Q6837857	9835
Q5494115	9836
Q61005	9837
Q7199413	9838
Q29469795	9839
Q5064	9840
Q254	9841
Q5976873	9842
Q5243566	9843
Q16937192	9844
Q609698	9845
Q819092	9846
Q16205162	9847
Q1891143	9848
Q320454	9849
Q716081	9850
Q22252025	9851
Q2174748	9852
Q6609898	9853
Q6460466	9854
Q2028564	9855
Q7654678	9856
Q25006585	9857
Q5197081	9858
Q1085417	9859
Q5211293	9860
Q1644523	9861
Q5908350	9862
Q1184052	9863
Q726309	9864
Q7437201	9865
Q252949	9866
Q5456069	9867
Q465767	9868
Q7566936	9869
Q6736429	9870
Q496360	9871
Q191828	9872
Q229957	9873
Q16205555	9874
Q3498674	9875
Q25348700	9876
Q20745108	9877
Q665413	9878
Q59870520	9879
Q978633	9880
Q2256	9881
Q12061083	9882
Q5263525	9883
Q7195122	9884
Q31073	9885
Q7034649	9886
Q182727	9887
Q494917	9888
Q995161	9889
Q60736675	9890
Q38799	9891
Q580290	9892
Q1016937	9893
Q1186666	9894
Q4769793	9895
Q948188	9896
Q48806767	9897
Q451695	9898
Q4977646	9899
Q1073686	9900
Q2433064	9901
Q738547	9902
Q3338942	9903
Q501559	9904
Q759231	9905
Q14950817	9906
Q27916464	9907
Q7262167	9908
Q6392427	9909
Q497695	9910
Q3141392	9911
Q20540520	9912
Q4894262	9913
Q6689482	9914
Q336322	9915
Q7573926	9916
Q1319563	9917
Q6554924	9918
Q2495825	9919
Q164038	9920
Q14951449	9921
Q948505	9922
Q1640877	9923
Q21622110	9924
Q994776	9925
Q219866	9926
Q5287560	9927
Q1386729	9928
Q16971391	9929
Q5599426	9930
Q5515071	9931
Q4976950	9932
Q1618347	9933
Q233466	9934
Q1112656	9935
Q361610	9936
Q5244015	9937
Q42402	9938
Q2207146	9939
Q3361200	9940
Q1777663	9941
Q7504881	9942
Q19912790	9943
Q1573107	9944
Q5006560	9945
Q55081113	9946
Q773853	9947
Q228648	9948
Q662125	9949
Q1368138	9950
Q16980175	9951
Q236475	9952
Q1940361	9953
Q20711278	9954
Q6052470	9955
Q3333072	9956
Q3878581	9957
Q354570	9958
Q36312	9959
Q114322	9960
Q4929984	9961
Q188513	9962
Q14950	9963
Q6175439	9964
Q4685725	9965
Q27662844	9966
Q6396826	9967
Q3297577	9968
Q2472136	9969
Q8059259	9970
Q5366991	9971
Q27918241	9972
Q17182493	9973
